src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,is_partial,Label
10.128.0.8,10.128.0.5,42872,443,6,0.008688,11,0,2698,3193,1746,54,245.27272727272728,479.0226965412525,0,0,0.0,0.0,678061.694290976,2186.924493554328,0.0004826666666666,0.0004433317042576,0.001573,0,0.008688,0.0008688,0.0006886641852165,0.002482,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1266.1141804788217,0.0,54,1746,310.05263157894734,470.40581289867606,221281.62880886425,2,3,2,8,15,0,0,0,0.7272727272727273,310.05263157894734,245.27272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2698,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42878,443,6,0.0082,11,0,2696,3156,1745,54,245.0909090909091,478.73022476043184,0,0,0.0,0.0,713658.5365853658,2317.073170731708,0.0004555555555555,0.0004000864104196,0.001383,0,0.0082,0.0008199999999999,0.000620021289957,0.002238,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1341.463414634146,0.0,54,1745,308.0,469.5194631916653,220448.52631578947,2,3,2,8,15,0,0,0,0.7272727272727273,308.0,245.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2696,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42884,443,6,0.008466,11,0,2698,3193,1746,54,245.27272727272728,479.0226965412525,0,0,0.0,0.0,695842.1922986063,2244.2712024568864,0.0004703333333333,0.0004423425017889,0.001433,0,0.008466,0.0008466,0.0006579333096902,0.002361,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1299.3149066855658,0.0,54,1746,310.05263157894734,470.40581289867606,221281.62880886425,2,3,2,8,15,0,0,0,0.7272727272727273,310.05263157894734,245.27272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2698,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42888,443,6,0.008613,11,0,2696,3156,1745,54,245.0909090909091,478.73022476043184,0,0,0.0,0.0,679438.0587484036,2205.967723209102,0.0004785,0.0004298657736239,0.001503,0,0.0086129999999999,0.0008613,0.0006686845369828,0.002456,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1277.1392081736908,0.0,54,1745,308.0,469.5194631916653,220448.52631578947,2,3,2,8,15,0,0,0,0.7272727272727273,308.0,245.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2696,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42900,443,6,0.008971,11,0,2700,3193,1746,54,245.45454545454547,479.03849980718735,0,0,0.0,0.0,656894.437632371,2117.935570170549,0.0004983888888888,0.0004634712191578,0.001737,0,0.008971,0.0008971,0.0007293475783191,0.002694,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1226.173224835581,0.0,54,1746,310.1578947368421,470.4006425834645,221276.7645429363,2,3,2,8,15,0,0,0,0.7272727272727273,310.1578947368421,245.45454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2700,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42916,443,6,0.008743,11,0,2698,3156,1745,54,245.27272727272728,478.7457269515626,0,0,0.0,0.0,669564.2228068168,2173.1671051126614,0.0004857222222222,0.0004599761836292,0.001558,0,0.008743,0.0008743,0.0006812175937246,0.00252,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1258.1493766441724,0.0,54,1745,308.10526315789474,469.514519111507,220443.8836565097,2,3,2,8,15,0,0,0,0.7272727272727273,308.10526315789474,245.27272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2698,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42930,443,6,0.007885,11,0,2699,3193,1746,54,245.3636363636364,479.0305119770124,0,0,0.0,0.0,747241.5979708307,2409.638554216868,0.0004380555555555,0.0003978149307602,0.001365,0,0.007885,0.0007884999999999,0.0005839995291093,0.002175,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1395.0538998097654,0.0,54,1746,310.10526315789474,470.4031747494955,221279.14681440443,2,3,2,8,15,0,0,0,0.7272727272727273,310.10526315789474,245.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2699,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42942,443,6,0.008678,11,0,2697,3156,1745,54,245.1818181818182,478.7378896036418,0,0,0.0,0.0,674464.1622493662,2189.444572482139,0.0004821111111111,0.0004408421094134,0.001562,0,0.008678,0.0008678,0.0006772931123228,0.002491,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1267.5731735422908,0.0,54,1745,308.05263157894734,469.516938059378,220446.15512465377,2,3,2,8,15,0,0,0,0.7272727272727273,308.05263157894734,245.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2697,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42946,443,6,0.008872,11,0,2708,3193,1746,54,246.1818181818182,479.1086075737313,0,0,0.0,0.0,665126.2398557259,2141.568981064021,0.0004928888888888,0.0004836857208386,0.001571,0,0.008872,0.0008872,0.0007157648775959,0.002666,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1239.8557258791704,0.0,54,1746,310.57894736842104,470.384200838944,221261.296398892,2,3,2,8,15,0,0,0,0.7272727272727273,310.57894736842104,246.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2708,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42956,443,6,0.008263,11,0,2706,3156,1745,54,246.0,478.8146348488677,0,0,0.0,0.0,709427.5686796564,2299.4069950381217,0.0004590555555555,0.0004118642538267,0.001306,0,0.008263,0.0008263,0.0006154827454933,0.002171,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1331.235628706281,0.0,54,1745,308.5263157894737,469.4989903493491,220429.3019390582,2,3,2,8,15,0,0,0,0.7272727272727273,308.5263157894737,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2706,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42964,443,6,0.008711,11,0,2704,3193,1746,54,245.8181818181818,479.0721748967796,0,0,0.0,0.0,676960.165308231,2181.150269773849,0.0004839444444444,0.0004491555622897,0.001509,0,0.008711,0.0008711,0.0006720813120449,0.002416,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1262.771208816439,0.0,54,1746,310.3684210526316,470.39157378399176,221268.23268698057,2,3,2,8,15,0,0,0,0.7272727272727273,310.3684210526316,245.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2704,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42966,443,6,0.008274,11,0,2702,3156,1745,54,245.63636363636363,478.7788012181281,0,0,0.0,0.0,708000.9668842156,2296.3500120860526,0.0004596666666666,0.0004144604256674,0.001426,0,0.008274,0.0008274,0.0006330548475448,0.002292,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1329.4657964708726,0.0,54,1745,308.3157894736842,469.5059051959309,220435.79501385044,2,3,2,8,15,0,0,0,0.7272727272727273,308.3157894736842,245.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2702,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42970,443,6,0.008314,11,0,2704,3193,1746,54,245.8181818181818,479.0721748967796,0,0,0.0,0.0,709285.5424585037,2285.3019004089488,0.0004618888888888,0.0004441596170658,0.001358,0,0.008314,0.0008313999999999,0.0006556118058729,0.002366,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1323.069521289391,0.0,54,1746,310.3684210526316,470.39157378399176,221268.23268698057,2,3,2,8,15,0,0,0,0.7272727272727273,310.3684210526316,245.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2704,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42986,443,6,0.009449,11,0,2702,3156,1745,54,245.63636363636363,478.7788012181281,0,0,0.0,0.0,619959.7841041379,2010.7947930997989,0.0005249444444444,0.0004584691280315,0.001364,0,0.009449,0.0009449,0.000697944188313,0.00254,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1164.1443538998835,0.0,54,1745,308.3157894736842,469.5059051959309,220435.79501385044,2,3,2,8,15,0,0,0,0.7272727272727273,308.3157894736842,245.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2702,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42994,443,6,0.007669,11,0,2699,3193,1746,54,245.3636363636364,479.0305119770124,0,0,0.0,0.0,768287.9123744947,2477.5068457426,0.0004260555555555,0.0004158427149539,0.00149,0,0.007669,0.0007668999999999,0.0006103288375949,0.002268,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1434.3460685878213,0.0,54,1746,310.10526315789474,470.4031747494955,221279.14681440443,2,3,2,8,15,0,0,0,0.7272727272727273,310.10526315789474,245.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2699,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,42996,443,6,0.008636,11,0,2697,3156,1745,54,245.1818181818182,478.7378896036418,0,0,0.0,0.0,677744.3260768874,2200.0926354793887,0.0004797777777777,0.0004486230235776,0.001388,0,0.008636,0.0008636,0.0006603160152533,0.002388,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1273.7378415933304,0.0,54,1745,308.05263157894734,469.516938059378,220446.15512465377,2,3,2,8,15,0,0,0,0.7272727272727273,308.05263157894734,245.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2697,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43010,443,6,0.008106,11,0,2705,3193,1746,54,245.9090909090909,479.0810245659637,0,0,0.0,0.0,727609.1783863804,2343.94275845053,0.0004503333333333,0.000401017178906,0.001363,0,0.008106,0.0008106,0.0006177435066433,0.00223,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1357.0194917345175,0.0,54,1746,310.42105263157896,470.389571557949,221266.34903047085,2,3,2,8,15,0,0,0,0.7272727272727273,310.42105263157896,245.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2705,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43014,443,6,0.00798,11,0,2703,3156,1745,54,245.72727272727272,478.7875009588075,0,0,0.0,0.0,734210.5263157896,2380.952380952381,0.0004433333333333,0.0004173836497889,0.001426,0,0.00798,0.000798,0.00062064772617,0.002314,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1378.4461152882209,0.0,54,1745,308.3684210526316,469.5040171933194,220434.0221606648,2,3,2,8,15,0,0,0,0.7272727272727273,308.3684210526316,245.72727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2703,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43030,443,6,0.008466,11,0,2700,3193,1746,54,245.45454545454547,479.03849980718735,0,0,0.0,0.0,696078.431372549,2244.2712024568864,0.0004703333333333,0.0004331854875993,0.001566,0,0.008466,0.0008466,0.0006880959526112,0.002555,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1299.3149066855658,0.0,54,1746,310.1578947368421,470.4006425834645,221276.7645429363,2,3,2,8,15,0,0,0,0.7272727272727273,310.1578947368421,245.45454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2700,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43044,443,6,0.007962,11,0,2698,3156,1745,54,245.27272727272728,478.7457269515626,0,0,0.0,0.0,735242.4014066817,2386.335091685506,0.0004423333333333,0.000415743243414,0.001479,0,0.007962,0.0007962,0.0006354152657908,0.002379,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1381.562421502135,0.0,54,1745,308.10526315789474,469.514519111507,220443.8836565097,2,3,2,8,15,0,0,0,0.7272727272727273,308.10526315789474,245.27272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2698,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43054,443,6,0.007439,11,0,2708,3193,1746,54,246.1818181818182,479.1086075737313,0,0,0.0,0.0,793251.7811533808,2554.10673477618,0.0004132777777777,0.000401887878996,0.0014,0,0.0074389999999999,0.0007438999999999,0.0006014740975303,0.002276,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1478.6933727651565,0.0,54,1746,310.57894736842104,470.384200838944,221261.296398892,2,3,2,8,15,0,0,0,0.7272727272727273,310.57894736842104,246.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2708,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43060,443,6,0.008209,11,0,2706,3156,1745,54,246.0,478.8146348488677,0,0,0.0,0.0,714094.2867584359,2314.5328298209283,0.0004560555555555,0.0004254582460545,0.001423,0,0.008209,0.0008209,0.0006532461174779,0.002331,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1339.9926909489586,0.0,54,1745,308.5263157894737,469.4989903493491,220429.3019390582,2,3,2,8,15,0,0,0,0.7272727272727273,308.5263157894737,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2706,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43070,443,6,0.008341,11,0,2704,3193,1746,54,245.8181818181818,479.0721748967796,0,0,0.0,0.0,706989.5695959717,2277.904328018223,0.0004633888888888,0.0004339954094597,0.00134,0,0.008341,0.0008341,0.0006343387817247,0.002287,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1318.7867162210766,0.0,54,1746,310.3684210526316,470.39157378399176,221268.23268698057,2,3,2,8,15,0,0,0,0.7272727272727273,310.3684210526316,245.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2704,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43076,443,6,0.008537,11,0,2702,3156,1745,54,245.63636363636363,478.7788012181281,0,0,0.0,0.0,686189.5279372145,2225.6061848424506,0.0004742777777777,0.0004234319839853,0.001408,0,0.008537,0.0008537,0.0006535201680131,0.00239,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1288.5088438561556,0.0,54,1745,308.3157894736842,469.5059051959309,220435.79501385044,2,3,2,8,15,0,0,0,0.7272727272727273,308.3157894736842,245.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2702,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43082,443,6,0.008422,11,0,2703,3193,1746,54,245.72727272727272,479.063497577037,0,0,0.0,0.0,700071.2419852766,2255.996200427452,0.0004678888888888,0.0004468843858549,0.001423,0,0.008422,0.0008422,0.0006732502952097,0.002447,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1306.1030634053668,0.0,54,1746,310.3157894736842,470.3936820010256,221270.21606648204,2,3,2,8,15,0,0,0,0.7272727272727273,310.3157894736842,245.72727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2703,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43088,443,6,0.008516,11,0,2701,3156,1745,54,245.54545454545453,478.7702739379416,0,0,0.0,0.0,687764.2085486144,2231.094410521372,0.0004731111111111,0.0004307114126508,0.001493,0,0.008516,0.0008515999999999,0.0006543641493847,0.002442,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1291.686237670268,0.0,54,1745,308.2631578947368,469.5078993904444,220437.66759002765,2,3,2,8,15,0,0,0,0.7272727272727273,308.2631578947368,245.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2701,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43100,443,6,0.00951,11,0,2698,3193,1746,54,245.27272727272728,479.0226965412525,0,0,0.0,0.0,619453.207150368,1997.8969505783384,0.0005283333333333,0.0004668141433637,0.001384,0,0.00951,0.0009509999999999,0.0006655176932283,0.00237,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1156.677181913775,0.0,54,1746,310.05263157894734,470.40581289867606,221281.62880886425,2,3,2,8,15,0,0,0,0.7272727272727273,310.05263157894734,245.27272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2698,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43116,443,6,0.008898,11,0,2696,3156,1745,54,245.0909090909091,478.73022476043184,0,0,0.0,0.0,657675.8822207238,2135.3113059114407,0.0004943333333333,0.0004851706458098,0.001829,0,0.008898,0.0008897999999999,0.0007371790555896,0.002735,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1236.23286131715,0.0,54,1745,308.0,469.5194631916653,220448.52631578947,2,3,2,8,15,0,0,0,0.7272727272727273,308.0,245.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2696,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43126,443,6,0.00809,11,0,2699,3193,1746,54,245.3636363636364,479.0305119770124,0,0,0.0,0.0,728306.5512978986,2348.5784919653893,0.0004494444444444,0.0004123965489431,0.001375,0,0.00809,0.000809,0.0005983629333439,0.00221,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1359.7033374536466,0.0,54,1746,310.10526315789474,470.4031747494955,221279.14681440443,2,3,2,8,15,0,0,0,0.7272727272727273,310.10526315789474,245.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2699,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43128,443,6,0.009598,11,0,2697,3156,1745,54,245.1818181818182,478.7378896036418,0,0,0.0,0.0,609814.5446968118,1979.5790789747864,0.0005332222222222,0.0004916683113594,0.001499,0,0.009598,0.0009597999999999,0.0007124032285159,0.002606,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1146.0720983538235,0.0,54,1745,308.05263157894734,469.516938059378,220446.15512465377,2,3,2,8,15,0,0,0,0.7272727272727273,308.05263157894734,245.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2697,8,3156,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43142,443,6,0.007766,11,0,2732,3193,1746,54,248.3636363636364,479.3850744305426,0,0,0.0,0.0,762941.024980685,2446.5619366469223,0.0004314444444444,0.0004066621888035,0.001348,0,0.007766,0.0007765999999999,0.0006108279954291,0.002275,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1416.43059490085,0.0,54,1746,311.8421052631579,470.3755792933641,221253.1855955679,2,3,2,8,15,0,0,0,0.7272727272727273,311.8421052631579,248.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2732,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43152,443,6,0.008524,11,0,2701,4409,1746,54,245.54545454545453,479.0466600231536,0,0,0.0,0.0,834115.438761145,2229.0004692632565,0.0004735555555555,0.0004304978025782,0.001433,0,0.008524,0.0008523999999999,0.0006309550221687,0.002329,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1290.4739558892538,0.0,54,1964,374.2105263157895,592.4858940312746,351039.5346260387,2,3,2,8,15,0,0,0,0.7272727272727273,374.2105263157895,245.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2701,8,4409,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43168,443,6,0.008511,11,0,2710,3193,1746,54,246.3636363636364,479.1278578127464,0,0,0.0,0.0,693573.0231465163,2232.405122782282,0.0004728333333333,0.0004619355715056,0.001762,0,0.008511,0.0008510999999999,0.0006965644909123,0.002618,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1292.445071084479,0.0,54,1746,310.6842105263158,470.381150337466,221258.42659279777,2,3,2,8,15,0,0,0,0.7272727272727273,310.6842105263158,246.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2710,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43180,443,6,0.008862,11,0,2701,3193,1746,54,245.54545454545453,479.0466600231536,0,0,0.0,0.0,665086.887835703,2143.985556307832,0.0004923333333333,0.000471077134519,0.001514,0,0.008862,0.0008861999999999,0.0006729537576981,0.002453,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1241.2547957571653,0.0,54,1746,310.2105263157895,470.3982164022944,221274.48199445973,2,3,2,8,15,0,0,0,0.7272727272727273,310.2105263157895,245.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2701,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43194,443,6,0.00744,11,0,2710,3193,1746,54,246.3636363636364,479.1278578127464,0,0,0.0,0.0,793413.9784946236,2553.763440860215,0.0004133333333333,0.0004062072541613,0.001495,0,0.00744,0.000744,0.0006264171134316,0.002326,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1478.494623655914,0.0,54,1746,310.6842105263158,470.381150337466,221258.42659279777,2,3,2,8,15,0,0,0,0.7272727272727273,310.6842105263158,246.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2710,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43200,443,6,0.008791,11,0,2701,3193,1746,54,245.54545454545453,479.0466600231536,0,0,0.0,0.0,670458.4233875554,2161.301330906609,0.0004883888888888,0.0004463283717534,0.001478,0,0.008791,0.0008791,0.0006716318113371,0.002431,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1251.2797178933,0.0,54,1746,310.2105263157895,470.3982164022944,221274.48199445973,2,3,2,8,15,0,0,0,0.7272727272727273,310.2105263157895,245.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2701,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43210,443,6,0.008881,11,0,2710,3193,1746,54,246.3636363636364,479.1278578127464,0,0,0.0,0.0,664677.4011935593,2139.3987163607703,0.0004933888888888,0.0004739473879485,0.001788,0,0.008881,0.0008881,0.0007218417347313,0.002697,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1238.5992568404458,0.0,54,1746,310.6842105263158,470.381150337466,221258.42659279777,2,3,2,8,15,0,0,0,0.7272727272727273,310.6842105263158,246.3636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2710,8,3193,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43222,443,6,0.009535,11,0,2690,3368,1746,54,244.54545454545453,478.9663802277042,0,0,0.0,0.0,635343.4714210802,1992.658626114316,0.0005297222222222,0.0004492949792675,0.001564,0,0.009535,0.0009534999999999,0.0007274712709104,0.002578,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1153.6444677503932,0.0,54,1746,318.8421052631579,480.5281374266504,230907.29085872576,2,3,2,8,15,0,0,0,0.7272727272727273,318.8421052631579,244.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2690,8,3368,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
10.128.0.8,10.128.0.5,43236,443,6,0.009146,11,0,2717,3368,1746,54,247.0,479.200660190773,0,0,0.0,0.0,665318.1718784168,2077.4108900065603,0.0005081111111111,0.000456514681386,0.001554,0,0.009146,0.0009145999999999,0.0007123010880238,0.002503,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,220,0,1202.711567898535,0.0,54,1746,320.2631578947368,480.4451709892293,230827.56232686972,2,3,2,8,15,0,0,0,0.7272727272727273,320.2631578947368,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2717,8,3368,65320,64768,3,20,0,0,0,0,0,0,0,0,1,Unknown/Anomaly
