src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts_s,bwd_pkts_s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down_up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts_b_avg,fwd_pkts_b_avg,fwd_blk_rate_avg,bwd_byts_b_avg,bwd_pkts_b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,is_partial,Label
92.15.52.190,202.51.233.135,59225,7777,6,5.2381720000000005,18,11,4050,3614,150,60,65.0,20.615528128088304,150,60,68.18181818181819,25.873180855923103,2973.174613864857,29.693948252244457,0.138883157101865,0.3927401416408667,1.6313080000000002,0,3.023133,0.1778313529411764,0.3538993740698786,1.003283,0.0,2.026638,0.2026638,0.403100843438165,1.015474,0.000452,1,1,0,0,360,220,5.95408802722209,4.966052516456821,120,348,199.7619047619048,66.83832014226252,2234.1065759637195,0,0,0,50,77,0,0,0,1.7916666666666663,199.7619047619048,65.0,68.18181818181819,24.0,4.0,7482.851797963001,69.0,4.0,26386.233269598477,42,4050,35,3614,1014,1012,18,20,0,0,0,0,0,0,0,0,0,Benign
178.128.109.54,202.51.233.135,61969,12837,6,0.031922,3,0,180,54,60,60,60.0,0.0,0,0,0.0,0.0,7330.367771442892,125.3054319904768,0.0106406666666666,0.0150375697578505,0.031907,0,0.031922,0.015961,0.015961,0.031922,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,93.9790739928576,0.0,54,60,58.5,2.598076211353316,6.75,0,2,2,0,1,0,0,0,0.3333333333333333,58.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,180,1,54,1025,0,3,20,0,0,0,0,0,0,0,0,1,Benign
92.15.52.190,202.51.233.135,59225,7777,6,5.067004,12,19,5476,4406,60,60,60.0,0.0,198,60,86.52631578947368,52.2457436403374,4079.919625290265,34.198561326950646,0.1297219252450979,0.3362098677247764,1.632858,0,2.816289,0.2560262727272727,0.4173397777336157,1.007999,0.0,2.051831,0.113990611111111,0.2298092208693354,1.003172,0.000765,0,4,0,0,240,380,4.260926346692403,8.44176184012636,120,716,230.09795918367348,128.4938659666301,10195.148421491049,0,0,0,57,84,0,0,0,2.55,230.09795918367348,60.0,86.52631578947368,24.0,4.0,1365.5761024182077,24.0,4.0,5964.214711729623,42,5476,42,4406,1013,1012,12,20,0,0,0,0,0,0,0,0,0,Benign
202.51.233.1,255.255.255.255,38831,5678,17,0.0,2,0,320,0,160,160,160.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,160,160,160.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,320,0,0,0,0,2,20,0,0,0,0,0,0,0,0,1,Benign
202.51.233.6,255.255.255.255,5678,5678,17,0.0,2,0,356,0,178,178,178.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,178,178,178.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,356,0,0,0,0,2,20,0,0,0,0,0,0,0,0,1,Benign
202.51.233.135,92.15.52.190,7777,59225,6,5.236919,110,30,24406,26402,2974,54,208.1818181818182,457.7153180708443,182,102,122.26666666666668,19.347580957031525,20544.560946264657,114.81488024839553,0.064242379828326,0.1839687764359349,1.623964,0,2.415981,0.0221649633027522,0.0943922918288135,0.995356,0.0,2.03611,0.0702106896551724,0.1995992831481328,1.002275,2.9e-05,96,30,0,0,2200,600,45.06141256058199,10.730358258047948,114,3156,292.63973552652794,354.2589719530616,104279.9445523571,0,0,0,220,287,0,0,0,2.4316205533596835,292.63973552652794,208.1818181818182,122.26666666666668,1180.8,6.0,100871.348026653,484.0,7.0,62846.94043174809,133,24406,154,26402,1011,1013,96,20,0,0,0,0,0,0,0,0,0,Benign
202.51.233.135,92.15.52.190,7777,59225,6,1.266344,11,0,1330,402,182,54,120.9090909090909,33.296067322937006,0,0,0.0,0.0,1367.7168289185247,13.424472339269585,0.0791465,0.1290669176377122,0.390279,0,1.027073,0.1027072999999999,0.2064028091233498,0.61571,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,220,0,8.686423278350906,0.0,54,182,101.88235294117646,38.3081658518684,1467.5155709342562,0,0,0,11,17,0,0,0,0.5454545454545454,101.88235294117646,120.9090909090909,0.0,528.0,8.0,25042.686397268077,0.0,0.0,0.0,11,1330,6,402,501,513,10,20,0,0,0,0,0,0,0,0,1,Benign
152.32.197.12,202.51.233.135,40624,8857,6,1.5e-05,2,0,120,54,60,60,60.0,0.0,0,0,0.0,0.0,11600000.0,200000.0,7.5e-06,7.5e-06,1.5e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,133333.33333333334,0.0,54,60,58.0,2.8284271247461903,8.0,0,2,1,0,1,0,0,0,0.5,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,54,1024,0,2,20,0,0,0,0,0,0,0,0,1,Benign
202.51.233.135,92.15.52.190,7777,57106,6,5.938074,38,29,5806,4550,166,102,118.84210526315788,17.19627608982075,182,102,119.65517241379312,18.952346523936736,3483.5391671073235,35.33053640311823,0.115667156060606,0.1869654495238372,0.658791,0,3.0251200000000003,0.08176,0.1560157824322461,0.512016,0.0,2.838743,0.1013836785714285,0.170048123527693,0.512239,3.2e-05,38,29,0,0,760,580,12.52780017763102,9.983406889239264,120,348,197.07142857142856,64.15072210069094,2060.341836734694,0,0,0,68,105,0,0,0,1.923684210526316,197.07142857142856,118.84210526315788,119.65517241379312,484.0,7.5,8356.245387015879,533.3333333333334,8.0,2901.9468435886924,58,5806,47,4550,1425,1420,38,20,0,0,0,0,0,0,0,0,0,Benign
204.76.203.220,202.51.233.135,40983,17001,6,1.4e-05,2,0,120,54,60,60,60.0,0.0,0,0,0.0,0.0,12428571.42857143,214285.7142857143,7e-06,7e-06,1.4e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,142857.14285714287,0.0,54,60,58.0,2.8284271247461903,8.0,0,2,1,0,1,0,0,0,0.5,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,54,65535,0,2,20,0,0,0,0,0,0,0,0,1,Benign
92.15.52.190,202.51.233.135,57106,7777,6,5.723571,17,19,4930,4566,60,60,60.0,0.0,150,60,64.73684210526316,20.096719044249244,3321.9083489465693,33.92855648007431,0.1212594870766487,0.1931461768093001,0.5920179999999999,0,2.895595,0.1809746875,0.2284542743074417,0.559547,0.0,2.648062,0.1471145555555555,0.1812941443916249,0.483911,0.0,0,1,0,0,340,380,5.870986792006478,6.718586013459803,120,332,195.64615384615385,63.314120930772674,2004.418382642998,0,0,0,62,97,0,0,0,2.222816399286988,195.64615384615385,60.0,64.73684210526316,24.0,4.0,697.0462664459353,58.0,4.666666666666667,637.677972623825,50,4930,47,4566,1422,1420,17,20,0,0,0,0,0,0,0,0,0,Benign
202.51.233.135,92.15.52.190,7777,57106,6,5.774606,33,32,5154,5034,182,102,118.0,19.69463855669324,166,102,117.0,17.406895185529212,3532.384895728095,36.73593082992015,0.1110501153846153,0.175049978377703,0.593908,0,2.707639,0.08461371875,0.1734716885966616,0.537887,0.0,2.559727,0.0825718387096774,0.1759228005186616,0.512259,6.8e-05,33,32,0,0,660,640,11.725728807344144,10.809780960057184,120,348,192.22641509433964,63.532677391377504,2019.4147383410475,0,0,0,66,106,0,0,0,2.1298701298701297,192.22641509433964,118.0,117.0,570.6666666666666,8.666666666666666,9854.25828287247,581.3333333333334,9.0,12072.963898792012,54,5154,52,5034,1423,1424,33,20,0,0,0,0,0,0,0,0,0,Benign
202.51.233.1,255.255.255.255,38831,5678,17,0.0,2,0,320,0,160,160,160.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,160,160,160.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,320,0,0,0,0,2,20,0,0,0,0,0,0,0,0,1,Benign
202.51.233.135,92.15.52.190,7777,57106,6,5.766719,33,9,4474,2184,166,102,118.48484848484848,17.827661877188106,182,54,112.66666666666669,31.0984101058416,2352.604483852409,24.00717653878238,0.2419970449999998,0.194416628092256,0.656603,0,2.560058,0.0800018125,0.1612941123914706,0.512173,0.0,2.710773,0.338846625,0.223899035603069,0.544413,0.003824,33,8,0,0,660,180,11.843149330269906,3.0198322449634234,114,348,192.4313725490196,65.08978741962157,2119.5601691657057,0,0,0,44,68,0,0,0,1.6704545454545454,192.4313725490196,118.48484848484848,112.66666666666669,597.3333333333334,9.0,9900.44308902664,0.0,0.0,0.0,41,4474,27,2184,1424,1419,33,20,0,0,0,0,0,0,0,0,0,Benign
202.51.233.135,92.15.52.190,7777,57134,6,2.593901,5,21,1356,3542,102,102,102.0,0.0,438,102,162.95238095238096,89.37373439155921,4946.69063494562,48.9409669498392,0.1080185624999998,0.2375350235709454,1.009091,0,0.00041,0.0001025,0.0001000212477426,0.000249,0.0,2.206656,0.1103327999999999,0.2573955007255565,1.002177,2.3e-05,5,21,0,0,100,420,25.11515297639678,8.768933589107816,120,540,219.33333333333331,103.71593714400682,7541.252525252525,0,0,0,29,40,0,0,0,2.15,219.33333333333331,102.0,162.95238095238096,192.0,4.0,468292.68292682926,704.0,6.333333333333333,233783.48461368165,17,1356,23,3542,1012,1012,5,20,0,0,0,0,0,0,0,0,0,Benign
202.51.233.6,255.255.255.255,5678,5678,17,0.0,2,0,356,0,178,178,178.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,178,178,178.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,356,0,0,0,0,2,20,0,0,0,0,0,0,0,0,1,Benign
92.15.52.190,202.51.233.135,59225,7777,6,4.574172,18,107,21272,13852,214,60,75.55555555555556,37.00784034381878,166,60,83.81308411214954,23.1702882742652,15134.524153568078,120.18519439755524,0.0577005321924143,0.1644749220233567,1.116877,0,2.233643,0.1313907647058823,0.2696209757408982,1.003438,0.0,2.125468,0.0200515849056603,0.0338020545448104,0.301086,0.0,4,58,0,0,360,2140,8.05858411572485,45.71616074827528,108,1628,255.1049783549784,226.60679747355096,25687.622457178462,0,0,0,213,279,0,0,0,2.5295698924731185,255.1049783549784,75.55555555555556,83.81308411214954,91.33333333333331,4.333333333333333,1631.0397580822782,72.0,5.0,2226.436876391523,142,21272,137,13852,1011,1011,18,20,0,0,0,0,0,0,0,0,0,Benign
18.190.163.148,202.51.233.135,44518,4449,6,1.9e-05,2,0,120,54,60,60,60.0,0.0,0,0,0.0,0.0,9157894.736842103,157894.73684210525,9.5e-06,9.5e-06,1.9e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,105263.15789473684,0.0,54,60,58.0,2.8284271247461903,8.0,0,2,1,0,1,0,0,0,0.5,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,54,65535,0,2,20,0,0,0,0,0,0,0,0,1,Benign
92.15.52.190,202.51.233.135,59225,7777,6,5.07949,13,15,3960,3600,60,60,60.0,0.0,150,60,71.6,25.3108672312902,3056.7884142044186,30.21792312479152,0.1419635590909091,0.3473540153633145,1.416451,0,2.824104,0.235342,0.3974491723606512,1.003804,0.0,2.052824,0.1466302857142856,0.2644327713001734,0.789315,0.0,0,3,0,0,260,300,4.603229909380108,6.650746258068463,120,348,200.99139167862268,65.9313087076664,2173.5508584649524,0,0,0,50,75,0,0,0,2.1923076923076925,200.99139167862268,60.0,71.6,24.0,4.0,751.0326699211414,66.0,4.0,3249.1507901343966,39,3960,36,3600,1009,1009,13,20,0,0,0,0,0,0,0,0,0,Benign
92.15.52.190,202.51.233.135,59225,7777,6,5.226962,20,13,4400,4350,150,60,66.6,21.20471645648675,150,60,66.92307692307692,23.98224195095369,3340.259578169056,33.20416077042063,0.1235453085106381,0.3332314779381921,1.39797,0,2.779477,0.1462882631578947,0.2725373763207037,0.771071,0.0,2.259649,0.1883040833333333,0.3706482099928579,1.004319,0.0,2,1,0,0,400,260,7.195598308602662,5.311574943258079,120,444,201.22435897435895,73.40795402895367,2743.539406640368,0,0,0,57,87,0,0,0,1.9,201.22435897435895,66.6,66.92307692307692,60.0,5.0,725.1427121143147,72.0,4.5,24632.22716387273,46,4400,41,4350,1009,1013,20,20,0,0,0,0,0,0,0,0,0,Benign
167.94.146.18,202.51.233.135,39815,1912,6,1.6e-05,2,0,148,54,74,74,74.0,0.0,0,0,0.0,0.0,12625000.0,187500.0,8e-06,8e-06,1.6e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,125000.0,0.0,54,74,67.33333333333333,9.428090415820634,88.8888888888889,0,2,1,0,1,0,0,0,0.5,67.33333333333333,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,54,42340,0,0,20,0,0,0,0,0,0,0,0,1,Benign
202.51.233.1,255.255.255.255,38831,5678,17,0.0,2,0,320,0,160,160,160.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,160,160,160.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,320,0,0,0,0,2,20,0,0,0,0,0,0,0,0,1,Benign
93.174.93.12,202.51.233.135,60000,80,6,2.9e-05,2,0,120,54,60,60,60.0,0.0,0,0,0.0,0.0,6000000.0,103448.27586206896,1.45e-05,1.45e-05,2.9e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,68965.5172413793,0.0,54,60,58.0,2.8284271247461903,8.0,0,2,1,0,1,0,0,0,0.5,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,54,1024,0,2,20,0,0,0,0,0,0,0,0,1,Benign
202.51.233.135,92.15.52.190,7777,59225,6,5.860068,31,23,4608,3422,166,102,120.58064516129032,19.10374763697729,182,102,120.08695652173913,21.260113794693744,2734.995056504753,26.58245515612039,0.1547842745644598,0.4249138423775073,1.631824,0,3.024559,0.1008186333333333,0.300417942981605,1.002365,0.0,2.016573,0.0916624090909091,0.2626849218188379,1.002178,2.9e-05,31,23,0,0,620,460,10.249428098443442,8.111418443743258,120,348,205.6031746031746,65.17631307027989,2127.3663391282444,0,0,0,55,78,0,0,0,2.1240694789081886,205.6031746031746,120.58064516129032,120.08695652173913,500.0,7.5,109021.53175252111,490.6666666666667,7.333333333333333,118594.90815339993,44,4608,34,3422,1009,1009,31,20,0,0,0,0,0,0,0,0,0,Benign
202.51.233.6,255.255.255.255,5678,5678,17,0.0,2,0,356,0,178,178,178.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,178,178,178.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,356,0,0,0,0,2,20,0,0,0,0,0,0,0,0,1,Benign
92.15.52.190,202.51.233.135,59225,7777,6,5.064432,14,13,3752,3734,60,60,60.0,0.0,150,60,66.92307692307692,23.98224195095369,2990.222838278273,29.88601536039406,0.138584686186186,0.3730588890340243,1.632112,0,2.789182,0.2145524615384615,0.393546496152735,1.003902,0.0,2.07369,0.1728074999999999,0.328009860622741,1.003801,0.0,0,1,0,0,280,260,5.019392782543413,5.713657839797824,120,348,199.6899004267425,67.5428131631266,2282.2765267326176,0,0,0,49,75,0,0,0,2.255952380952381,199.6899004267425,60.0,66.92307692307692,24.0,4.0,7982.261640798226,72.0,4.5,2195.4900974248726,38,3752,37,3734,1014,1013,14,20,0,0,0,0,0,0,0,0,0,Benign
103.46.11.87,202.51.233.135,60120,445,6,1.143514,4,0,260,162,66,62,65.0,1.7320508075688772,0,0,0.0,0.0,369.03789546957887,6.1214816784053365,0.1905856666666666,0.2702082043768389,0.605439,0,1.143485,0.3811616666666667,0.2709238851711348,0.605454,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,3.4979895305173354,0.0,54,66,60.285714285714285,5.598833697790122,31.34693877551021,0,4,3,0,3,0,0,0,0.75,60.285714285714285,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,260,3,162,8192,0,0,20,0,0,0,0,0,0,0,0,1,Benign
147.185.133.174,202.51.233.135,52702,912,6,1.6e-05,2,0,120,54,60,60,60.0,0.0,0,0,0.0,0.0,10875000.0,187500.0,8e-06,8e-06,1.6e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,125000.0,0.0,54,60,58.0,2.8284271247461903,8.0,0,2,1,0,1,0,0,0,0.5,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,54,65535,0,2,20,0,0,0,0,0,0,0,0,1,Benign
91.223.169.88,202.51.233.135,56914,993,6,2.5e-05,2,0,120,54,60,60,60.0,0.0,0,0,0.0,0.0,6960000.0,120000.0,1.25e-05,1.25e-05,2.5e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,80000.0,0.0,54,60,58.0,2.8284271247461903,8.0,0,2,1,0,1,0,0,0,0.5,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,54,65535,0,2,20,0,0,0,0,0,0,0,0,1,Benign
141.98.10.140,202.51.233.135,55153,9733,6,1.4e-05,2,0,120,54,60,60,60.0,0.0,0,0,0.0,0.0,12428571.42857143,214285.7142857143,7e-06,7e-06,1.4e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,142857.14285714287,0.0,54,60,58.0,2.8284271247461903,8.0,0,2,1,0,1,0,0,0,0.5,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,54,1024,0,2,20,0,0,0,0,0,0,0,0,1,Benign
202.51.233.135,92.15.52.190,7777,59225,6,5.860805,33,23,4802,3616,182,102,118.96969696969695,18.86552868687876,166,102,119.3913043478261,20.51879124000365,2862.6277165517376,27.90093067933646,0.1482395523809523,0.4003165203534324,1.632114,0,3.025893,0.09455915625,0.2753322162469266,1.002373,0.0,2.017547,0.0917066818181818,0.263019963548118,1.002239,2.8e-05,33,23,0,0,660,460,10.905871423741686,8.11312661557043,120,348,204.8719806763285,64.25321755670801,2066.3555917290955,0,0,0,58,82,0,0,0,2.163170163170163,204.8719806763285,118.96969696969695,119.3913043478261,508.0,7.75,107178.64866290416,485.3333333333333,7.333333333333333,112017.23342052625,46,4802,36,3616,1013,1013,33,20,0,0,0,0,0,0,0,0,0,Benign
92.15.52.190,202.51.233.135,59225,7777,6,5.017955000000001,13,13,3778,3530,60,60,60.0,0.0,150,60,66.92307692307692,23.98224195095369,2963.919670354894,29.552394197093825,0.1422363426073131,0.3754805547245859,1.631371,0,2.774283,0.2311902499999999,0.4017760989421689,1.003187,0.0,2.044547,0.1703789166666666,0.3286588763133842,1.003105,0.00021,0,1,0,0,260,260,4.685895418744231,5.794073287004517,120,348,200.0751879699248,67.7866085728776,2297.6725422579,0,0,0,48,73,0,0,0,2.212307692307692,200.0751879699248,60.0,66.92307692307692,24.0,4.0,3682.9586434435664,72.0,4.5,4076.3177263205566,38,3778,35,3530,1012,1011,13,20,0,0,0,0,0,0,0,0,0,Benign
202.51.233.1,255.255.255.255,38831,5678,17,0.0,2,0,320,0,160,160,160.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,160,160,160.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,320,0,0,0,0,2,20,0,0,0,0,0,0,0,0,1,Benign
202.51.233.135,92.15.52.190,7777,59225,6,5.1235990000000005,24,23,3436,3604,182,102,120.66666666666669,21.4993539954628,166,102,121.47826086956522,19.993193548799884,2798.1122204054304,27.044948650895652,0.1568745004608294,0.4124699200943323,1.646401,0,2.276691,0.0989865652173913,0.2823770394346854,1.00978,0.0,2.069852,0.0940841818181818,0.2883271005655077,1.008954,2.4e-05,24,23,0,0,480,460,10.529627080094924,8.086302647103908,120,348,207.13194444444449,66.22603484251876,2193.8923128858023,0,0,0,48,68,0,0,0,3.055555555555556,207.13194444444449,120.66666666666669,121.47826086956522,490.6666666666667,7.333333333333333,18238.814477058997,517.3333333333334,7.666666666666667,26590.367844843837,33,3436,35,3604,1012,1011,24,20,0,0,0,0,0,0,0,0,0,Benign
80.75.212.17,202.51.233.135,46094,8081,6,1.4e-05,2,0,120,54,60,60,60.0,0.0,0,0,0.0,0.0,12428571.42857143,214285.7142857143,7e-06,7e-06,1.4e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,142857.14285714287,0.0,54,60,58.0,2.8284271247461903,8.0,0,2,1,0,1,0,0,0,0.5,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,1,54,65535,0,2,20,0,0,0,0,0,0,0,0,1,Benign
202.51.233.6,255.255.255.255,5678,5678,17,0.0,2,0,356,0,178,178,178.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,178,178,178.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,356,0,0,0,0,2,20,0,0,0,0,0,0,0,0,1,Benign
74.125.200.95,202.51.233.2,443,2351,17,0.0,2,0,140,0,70,70,70.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,70,70,70.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,140,0,0,0,0,2,20,0,0,0,0,0,0,0,0,1,Benign
180.241.110.37,202.51.233.3,26702,53,17,0.0,2,0,170,0,85,85,85.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,85,85,85.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,170,0,0,0,0,2,20,0,0,0,0,0,0,0,0,1,Benign
60.164.191.146,202.51.233.10,15369,6379,6,0.0,2,0,148,0,74,74,74.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,74,74,74.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,0,0,29200,0,0,20,0,0,0,0,0,0,0,0,1,Benign
60.164.191.146,202.51.233.135,47200,6379,6,1.4e-05,2,0,148,54,74,74,74.0,0.0,0,0,0.0,0.0,14428571.42857143,214285.7142857143,7e-06,7e-06,1.4e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,142857.14285714287,0.0,54,74,67.33333333333333,9.428090415820634,88.8888888888889,0,2,1,0,1,0,0,0,0.5,67.33333333333333,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,54,29200,0,0,20,0,0,0,0,0,0,0,0,1,Benign
86.54.31.38,202.51.233.10,18104,2003,6,0.0,2,0,120,0,60,60,60.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,60,60,60.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,18284,0,2,20,0,0,0,0,0,0,0,0,1,Benign
167.94.146.16,202.51.233.135,15680,10260,6,1.7e-05,2,0,148,54,74,74,74.0,0.0,0,0,0.0,0.0,11882352.94117647,176470.58823529413,8.5e-06,8.5e-06,1.7e-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,117647.0588235294,0.0,54,74,67.33333333333333,9.428090415820634,88.8888888888889,0,2,1,0,1,0,0,0,0.5,67.33333333333333,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148,1,54,42340,0,0,20,0,0,0,0,0,0,0,0,1,Benign
45.82.76.66,202.51.233.10,52039,137,6,0.0,2,0,120,0,60,60,60.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,60,60,60.0,0.0,0.0,0,2,0,0,0,0,0,0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,64240,0,2,20,0,0,0,0,0,0,0,0,1,Benign
